,Site1,Site2,Site3,Site4,Site5,Site6,Site7
2183,1423.0193420913363,1558.1707807536452,1085.6956435885131,2171.312790110932,2070.710137142233,2151.6015615005094,2642.949850095327
2184,937.363060779076,1977.240083522734,3062.9734832450144,3445.8852730482577,3120.473907029433,3408.1346008492937,3436.5524154497493
2185,2043.0989463176018,2511.5307284839773,3033.287960090219,3408.5203581375267,3168.5783516379606,3368.1571463469363,3402.550505041021
2186,2006.2613032069091,1668.1175185746704,2564.10119211833,3221.1246415812157,2241.5014826557535,3234.99198677656,3548.4807453172866
2187,1375.4727108916657,1526.7886086300878,2267.3124062509482,2502.7067278883765,2654.041190522814,2937.974577146271,2388.068416503599
2188,2830.1349167596127,2968.0,2693.4262651272948,3114.9223348183277,3293.5422726146476,3087.156975397276,2371.64053584432
2189,2692.2937413445793,2925.0,2477.9661590369305,2938.0260563936517,2261.041145549032,2496.4486606597866,3150.821606126014
2190,946.5594420247714,1073.2181927468273,2110.0747220919775,3298.7694882700166,3427.2172251755287,3488.1262379569653,3683.5
2191,1554.3117425950009,1734.696323804948,3059.8974617511735,3542.5,3266.3693513928133,2566.8321870133977,3179.400809112398
2192,2834.6016300050956,2986.0,3105.9455009524104,3622.0,2098.83820238113,3781.5,3324.223555659923
2193,283.5445734117143,616.2313331467344,3270.0,3659.0,1206.1098884294738,3766.5,2813.734995152531
2194,2654.386330496237,2650.088097396371,3322.5,3119.6981400735326,3430.4224171891124,3322.9760686825257,3797.0
2195,2184.813509524505,1730.2757119016344,3308.0,2720.132075595604,3300.3806217117244,3301.999450411153,3550.6925878910033
2196,0.0,2466.3147660615914,3299.0,3242.190046117033,1008.1673541649911,3448.5700734684087,3310.780219429492
2197,2938.0,2986.5,2901.577670344881,2735.172097666981,167.71843879161133,3617.2234591508973,3260.7476744444953
2198,2936.1451428362625,2410.3810939303676,3357.5,3684.5,3799.0,3767.953388857219,3705.176782299854
2199,3046.5,2742.0690132255095,2624.520889877935,2226.4037763734937,3005.2622646187647,964.006410046818,1683.8756860192002
2200,3012.5,2638.9474882611576,3275.2182662821015,3400.1711331378638,3184.851432424686,3477.7311062509375,3192.31059570028
2201,3045.5141083763283,3212.5,3486.0,3059.1496376545592,3609.080505214405,3469.8808427534877,3134.4904851177057
2202,2725.6406570538193,2962.9384047461654,3470.2168905057456,3243.53569593421,3412.26732504114,3547.063735860638,2705.883463453116
2203,2585.810341958034,391.19077014200957,1832.8962481182523,2291.0502362578445,3125.8664617864492,1685.8328593899437,2723.8456751406893
2204,1871.5139797133047,2194.8948312243037,2324.1521407817345,3384.5240115744778,2060.1115600707835,3742.0334184260737,3501.0974658724135
2205,2103.7386182860637,2961.9123576846123,2051.324383024179,3825.1538700428805,1304.3149522291874,3962.55092242231,3955.0909053537416
2206,1956.048334831548,1553.918685905879,1097.220310608363,2968.168053564018,3171.96157680559,4123.5,3002.2560066343576
2207,1511.9538221279272,2535.0494181271306,2364.4653745735095,3368.011313314477,2942.1235771443817,2222.3291189309853,1947.3667056883842
2208,2035.5053318954342,841.1616914857022,2612.4619665092396,3369.329303357931,3442.7656672985577,3458.792518784872,3179.481886298178
2209,3413.0,2922.7744094413288,2870.6875728779983,3543.1785069649145,3917.9224672347864,3942.5991008559886,4104.96874145446
2210,3394.0,3386.5,2333.474041936037,3610.4753472874518,3742.812307428287,4047.2640370030226,3750.6275079069187
2211,2191.516053266125,2760.7614475092887,2786.9624009580884,3553.2058050833957,3782.13093470716,4221.5,4187.429096178665
2212,2524.691313358702,1799.4528228045801,3549.6551980643753,2933.8192768234176,4047.3168263898983,3778.017825973794,3460.7663190988656
2213,0.0,0.0,0.0,1677.5183519741372,1334.9315582432619,1549.4671919573034,2402.9323207608704
2214,1884.1213588976618,2907.0966151537127,1479.541966504772,3244.428418969934,2725.7010912965493,3650.8995410740254,4083.343340380569
2215,618.7003469641577,1170.9754305040306,883.1989125973246,2050.016982461949,1283.1407080034824,1572.564078776912,3415.665051898224
2216,3025.2202186231343,3641.5,1300.7983452315825,3210.1739364194204,1263.2446171885786,2267.1505573201885,1111.0305267296549
2217,1890.7023160463546,3408.5304117944083,3357.1921470038055,4263.388257851358,1610.1716618366772,4326.862559037796,4170.404574134668
2218,3400.945173011382,3353.7398978395036,3847.6173687531737,3903.1232560019025,281.66749270448963,3986.389274801365,3605.46290617877
2219,3027.539127947982,3225.939049953809,3456.532792867586,3849.1303128994696,3181.185622210529,3104.9601278953915,2605.714816694834
2220,2994.7261247159995,3785.0,3531.164082970168,2900.086850212025,3536.9110104834526,2592.434740921805,2909.4955180964153
2221,2563.6958055466457,3449.754004738965,3632.529129248095,4237.086777891203,4050.6227186806404,4448.184143406261,4039.1303966683417
2222,3775.9116254305113,3680.314038891036,3861.7348694275142,3339.659245835093,3749.0432018594556,3600.863160475401,2869.330300121526
2223,3561.2316405587303,3308.8603823404583,3380.12964286054,2595.849830471486,1797.8206349809693,2807.538672761575,2938.587106792479
2224,3294.3440908513276,3352.590378158454,2719.7826755325123,3524.056936089089,1698.554841163008,3737.9685262268413,3136.222194982931
2225,3700.7348821385744,3737.6876577671255,3759.1212554998283,4063.5639911449603,2599.029682128502,3121.382166550566,2623.095116218723
2226,3223.2680619225944,2419.2678667138525,3715.4692875966102,3604.482593625625,2511.426237397914,4036.0639031392684,4093.6744502867027
2227,3842.9623647137814,3738.7128898374813,3684.9968344061535,2580.813777476903,2150.686059787308,3941.0892677356396,4459.848369778908
2228,4068.957959032283,3774.375671475027,4106.490268322343,4250.31221553317,4448.292303754818,3922.9147640910314,4082.4774788747436
2229,3954.9155509698594,4089.9554173052807,4446.5,4799.7964021131465,4284.511908692684,4319.403009370312,4139.315536620028
2230,3587.1130755991,2783.2610976980895,4314.599578344545,4511.622311031734,4293.413556023474,4630.081696221927,4700.487836727808
2231,4020.9737691016526,3196.2460245413376,4499.5,4979.5,4982.5,5098.5,5083.5
2232,2968.8242790486784,2895.5406282611316,3169.788343763574,4772.252698014756,5003.5,4897.8529791047,4621.55601130026
2233,1849.7870598555705,1274.579285924386,3357.411615601717,4822.419475397405,4332.788047788363,5171.5,5169.0
2234,0.0,1482.8578628234027,1928.0001389843637,3966.9462195155475,4132.9008322478,4316.35252350048,4306.700699330603
2235,2614.1174485028964,2500.7191247596847,793.8354835967157,3726.2941254274633,1758.720016399639,4651.209408003152,4512.347837468264
2236,3586.6791003364533,3586.8531144499216,3708.2588796315904,4085.4658596784384,2777.650418902153,2618.8240683302947,2731.2088401786473
2237,4530.0,3670.4052168470034,4740.0,4958.1319541024695,3421.7908087603046,5023.256609050554,5112.162233576944
2238,4628.5,4491.0,4336.146626740929,4712.848798142246,2410.441456441454,5182.985803559343,4974.13614701242
2239,4700.5,4626.0,4812.0,5148.938569142289,4980.807452100759,5380.5,5063.615376533805
2240,4307.55300328629,4299.892409237259,4574.520141531212,5135.697313801391,4893.357761484283,5079.716845882453,5033.164938626521
2241,3704.5321332381736,3309.8826592692903,3784.1416316315535,4747.005897240804,3987.5712092486315,4678.53466355128,3505.446822933497
2242,4597.759786187675,4324.032060017233,4551.470041340716,5417.0,4776.39244902016,5481.860088334404,4905.064387432185
2243,4336.003804773044,4261.8809650873945,4559.980430137305,4959.201696368349,2926.2118071847626,5123.0479653327275,4567.971749954404
2244,3600.8965021624563,4026.195377875649,4524.177740429055,4316.566221317995,4126.201300458113,3578.1422117307293,3502.2961784232457
2245,4133.530839679387,4370.812912316805,4422.088566038159,4965.456334430552,2207.1231142161587,5305.2613891860465,5371.168330034378
2246,5139.5,4613.37387352114,4937.513361336447,4579.645713707236,1992.3982980394312,4940.728695245143,5128.011515077987
2247,3817.523417031231,3435.8414369035754,3046.4802443647627,4051.149521483673,3405.447311672995,4779.145408744364,5190.36185002553
2248,4623.377051285863,4362.635793501801,4140.607058026217,5055.850015561671,5623.405143188666,5288.645127324955,5397.673903541055
2249,4329.105019269952,4471.777356100141,3883.0326646339076,5250.973707821531,5674.065227632658,5567.137816037423,5438.137507271528
2250,4622.836766749281,4443.443524046751,3758.486220284524,5416.398063794045,4989.7083962335,5081.254158654231,4845.982414351043
2251,3864.7409909107814,3577.304619594991,3909.455054221873,5487.268614129935,5030.195384653332,5696.1775463414,5840.57015360102
2252,4483.2659263233445,4946.730590608993,4945.125873669417,6090.5,6015.0,6229.0,6179.5
2253,5516.8360747488505,4909.91268026211,4526.998203473599,4691.321909845268,4155.518501771068,5631.273555929968,5814.356813714562
2254,3236.3231967146976,3883.400534913581,5449.497238027989,5967.376798254688,4971.018608605642,5124.554937518986,3978.178140317374
2255,2336.5031797674737,3656.189080990781,4421.862219763205,6038.962816110938,5358.053400672161,6135.5,6074.0
2256,0.0,0.0,907.4527903538892,4959.4146608516185,4672.479337583906,5200.040414323762,5218.5563457310045
2257,0.0,1843.0245672208525,3512.4810198756372,6105.111306907122,5219.282922115879,6248.0,5985.5162911755315
2258,5042.306892630645,4760.9428596889575,4955.360834583059,4752.629275858597,1548.135798723999,5493.946064108157,5917.520533628118
2259,5030.391757919735,4467.650216101463,5368.386460907069,5783.405012221331,2874.0506529479,5715.320606676183,5641.9162598579205
2260,5804.133827119361,5546.336511920663,5690.32348067367,5700.1184704747475,4964.773990271,5749.803019591785,5869.516329875267
2261,5711.302500788122,5676.675097989832,4482.86862039635,6404.5,5792.592801315261,6326.405395598798,6100.487368009308
2262,2708.9809653422603,3908.844009853008,4555.894016129154,4078.8207190437915,5338.395664412632,4698.782267677695,4688.793890438853
2263,3340.930784212462,3312.8011020765766,4925.804990928488,5344.382364707419,4680.99414937356,3776.849423721329,5260.890760225939
2264,5177.554530370011,4805.623932094357,5266.372200481001,4587.358001010333,5189.661106947242,4880.502554134261,5426.9858895385405
2265,5916.967242828079,5571.132631546921,5957.440074920245,6281.138523037631,5443.793049275274,6410.013606646884,6292.452230465543
2266,5838.832072445158,5661.789165859402,5897.615394888712,6017.275225024351,4882.112336539221,6060.803819206425,6124.439271771078
2267,6013.859734504224,5638.195687850463,6166.281940404745,5997.014633244573,6309.0536904402525,6648.184114359238,5670.621330769466
2268,5233.278319793675,5074.012368578771,5431.730396907667,6027.849459868326,5663.093793447765,6052.667699452759,6314.174689884919
2269,5422.851302727116,4714.001744395223,5504.695045400751,6539.466194901514,6346.563953002413,6736.1212915281985,6540.486220458381
2270,6410.988588361536,6076.69695360494,6330.865411212755,6908.0,6525.829281198908,6798.982965875096,6490.699059768055
2271,5912.841376825081,5807.251473069076,5732.11752384048,6871.14902260117,6500.508857506833,6634.635278095454,6393.986314299653
2272,6578.5,4910.4792914427535,3953.2293214215615,6110.336911313156,5713.096603149235,5606.785737160778,5115.5319016185595
2273,5447.736811203438,3409.498285318983,3465.6095877222274,5000.323754117055,4292.174179126448,4456.440382884856,4126.1619505821955
2274,1949.5694506047594,1734.4433696720043,2972.1298214956278,5507.004348955607,4368.3131616074215,4998.35700637921,4377.6089829885705
2275,6735.0,6495.5,5917.922961435444,6611.046193864367,4576.24218863506,6412.05222414117,6103.5868363128475
2276,4579.496249836234,5262.058956880692,5862.939438623633,5929.8483092406905,2597.6546173742263,6850.538790772951,6350.960503925894
2277,4498.524511991443,5345.8498814283685,6118.228638355987,6714.735496988218,7040.5,6579.478370250225,6670.750069876356
2278,2916.4105745930674,5874.078371458878,6276.277073919963,7045.044634018264,6809.790634823901,7320.341880382528,7138.5
2279,4970.536843923047,5708.514845307125,6447.961760151925,7198.795214496123,5545.764387355121,6993.190536179288,6898.104127066042
2280,6770.515098039575,6213.822241447937,6370.726323211005,7291.5,5250.824938680247,7256.696386459085,6986.423086742893
2281,7217.0,6400.702455660467,6622.496925821548,6713.83498805646,6271.26334105983,6801.920478827475,6168.104452178775
2282,6329.9370819657615,6351.86385274963,6651.536795300883,6491.9036473089855,5507.052760781449,6463.392652448283,6576.456725657178
2283,6694.01243681162,6893.669304630903,6783.357558067221,6845.49896429682,6427.415090996929,4649.279516958433,5024.05955370267
2284,7357.0,7037.5,7336.0,7487.695967756406,6438.1583168562365,7488.659664013232,7116.760347611286
2285,7290.5,7015.5,6979.344782476793,6162.711872312726,6537.712822206044,6476.075758934677,7082.158313730424
2286,7007.097461455803,6817.919507716792,6850.180249815263,7353.626786481767,5152.675663902262,7317.613307726032,7063.948243766575
2287,5562.627869925601,5852.31340127018,5266.079707500249,7003.599101291546,6221.103515172448,7227.28004468751,6882.1764318721625
2288,7566.0,7042.30951911744,6549.9836210402,7738.0,6363.348204309781,7541.325056509809,7571.76721435562
2289,6421.215584995009,6837.612056844597,6742.702756919789,7199.517889985556,7044.470711656114,7794.5,7604.5
2290,7025.891748031595,5782.960525563822,6925.949375332633,7679.408172727689,7278.1695244691555,7495.490462829746,7520.630382079376
2291,5478.342178132249,5453.684356193002,5649.644679214567,6593.232025600309,5699.729068910957,7579.5288189715375,7144.3013386111625
2292,6453.136321195031,4761.284590813193,5800.409928274628,7502.437918935167,7725.5,7777.029319035557,6948.782835558251
2293,5775.384136119552,6598.214530361553,5597.421855645605,7083.559059208519,6029.58950519588,7198.0218847318665,6349.7631171189105
2294,7592.295942908502,6757.944326696953,6157.976013619847,6732.48515414485,5559.52487659155,6303.738331339569,6161.063987536971
2295,7608.886333583338,7141.248733132754,6578.770767947655,6570.845632249088,7876.0,8029.5,7818.0
2296,5527.717011052675,6713.397553752767,7368.226742119365,7866.454302016487,7461.650895075549,7791.5327127141245,7783.910768665033
2297,4174.1230735103045,5471.653761120202,7742.0,8125.0,7762.550270334227,8154.0,8045.5
2298,3385.9110889209105,5156.413922196759,5287.090480710939,6614.908128556785,6425.675483633685,7436.706362391511,7371.597204469341
2299,7938.012723152691,6847.326974173053,6359.72532387982,7700.742775744775,4422.051244635001,7680.153020221938,6991.309485667118
2300,5331.880981389684,7330.358736238347,5257.836327809089,7534.88134634478,7123.21909171808,7421.060150608034,6882.022498238285
2301,6546.223152937199,7207.120265279937,7495.322623983418,7752.22172512026,6643.504886637432,7765.122809614817,7471.356937740307
2302,7932.61247734027,7946.5,7549.207186435633,7190.821334550004,7141.8111937297845,7236.1501700925455,7115.639908089599
2303,7927.699317644556,7373.429703433838,7419.5370315766195,7239.674708727444,5760.891357477756,5208.354951243875,6490.27157565684
2304,8072.991739905252,7767.775210625703,7786.6575312327495,8034.00180590278,7993.419106388055,8090.366915367146,7792.2891795783335
2305,8044.0097855114755,7555.8776264143125,7317.1370359150715,7806.093215327428,8015.2842340107945,7420.238965807146,7510.4552372011385
2306,7333.26994867396,7638.158489415973,6623.791523192145,7664.50990044184,6480.593262360715,7580.635855970576,7574.680753119811
2307,8056.13041351388,7203.4163350486315,7187.614578667577,6455.144630219919,3204.3630129441535,6288.403263194071,4836.303804006904
2308,6636.026914436525,7402.8157952511065,6305.317521880805,7431.483081548627,5877.785184744051,7257.841668211666,6911.265865908294
2309,6633.7848201217075,7296.4396447901145,6230.403994859575,7893.379201360781,7134.066407502586,8117.663060664459,7906.824736307111
2310,5376.836694952206,6806.363638201283,6788.793161887232,7878.807518595273,6966.806886705432,8167.016266873541,7881.9729662279915
2311,5985.500350695978,5614.0669196433855,5318.242911208389,7337.197148612956,7025.906885179731,7428.912916946181,7371.12935286219
2312,7104.9664307707835,6799.421372989889,7169.424879821287,8480.438718422358,8015.380806009147,8422.622897514137,8286.013047077106
2313,7984.775395161606,7375.372595325291,6608.320868666388,7727.217439650414,7377.364526776515,8270.540546753642,8095.319383246783
2314,8588.0,7887.68153122015,7182.472018188675,8406.794024187104,8014.5740440645295,8511.5,8193.87037398162
2315,7895.826492359402,7775.154826372803,7959.269378291644,7947.24069453809,7859.809101087748,8316.958949388752,7897.773515282993
2316,8164.9050281569125,7289.338497523507,7202.711173302163,8431.960033920079,8349.72093409306,7753.9610435387385,7088.7940162595805
2317,5693.792460466343,5707.9559650196,5174.901555269866,7864.959314590848,7747.438625391861,8159.669508283182,7569.027550488162
2318,7085.310377642445,6400.323613971496,5351.446460219326,7178.900029241891,3373.610855575508,7451.296551159088,6963.663020911945
2319,5330.857068509871,5487.464832813552,5347.031279854407,6565.804695560053,4464.2590374984775,7860.0857014490575,7521.0524202776905
2320,5846.115871639627,7592.494266247486,7198.650247001169,7177.612329833849,6068.404006222491,6463.429983263361,5767.711827694666
2321,6173.530082882009,6172.329991651644,5477.1074900421845,5679.130558201716,4547.906737445492,5673.1795358062145,5643.184776659011
2322,7911.171551677238,7365.367585930125,6353.06356694757,5640.57904485777,6692.855884132612,4701.252825247139,6700.403336758462
2323,8376.331956258444,7789.144566048361,7741.775686930787,7277.09133993633,4611.9755740693745,6883.695101011626,5661.886060853229
2324,8570.411172426398,8030.5538036866055,8273.140450038978,8632.721695510287,8088.545660844661,8257.907234608185,7796.605195334818
2325,7375.032216055832,7214.2187371748205,8015.052262174533,8499.075325149215,6739.203854649451,7700.560471792188,7761.7778172062535
2326,6267.196038241273,6929.457420602036,5923.8211956385985,7721.192872655243,7005.522147207709,7597.118269280996,7579.018247044567
2327,5555.402085146334,7286.659731756137,7740.067403692177,8198.618922616766,6462.189928439535,8721.5,8138.562533112583
2328,7208.8897863197,8143.255068392667,8593.954802950562,8793.5,8562.863190467864,8827.0,8673.0
2329,6792.686492124474,6713.7100998802725,7845.76851842133,8681.106172106905,8559.0,8666.538872594618,8347.634007933812
2330,7280.039853007233,8117.234619455236,8417.107308102453,8892.298631521031,8613.0,8886.0,8606.060263156705
2331,7849.67241267578,7819.711055992276,8082.770290925903,9003.0,8672.5,8880.5,8666.0
2332,8941.0,8684.5,8195.371568320657,8877.718029298225,8261.609543665474,7574.538668914001,7908.060620131382
2333,8438.40186995501,7636.463447410741,7884.843800997486,8397.090101237336,8355.097862263056,8131.21267935623,7534.755852383568
2334,5449.289409471741,5921.031676100254,6224.589618996026,7193.072882651946,7621.254934169913,7509.07235554263,7557.924730978475
2335,3707.729203811292,6718.401916346433,7118.113702096735,8038.725398077221,5617.467456621624,7522.1879629603845,7101.740772074986
2336,6324.464555783561,6517.095205744337,7218.303733686296,7921.092498098089,4164.399370091212,7724.7983503090345,7334.33068668701
2337,5997.758779469132,7347.409817481302,4488.705595853349,7479.0008010689735,4917.421496927802,7448.79081079915,6927.8187205555005
2338,5234.235328660439,6788.749629318369,7969.412572121985,8976.432287272919,7799.039145722966,8416.040789516906,7592.412379840531
2339,7267.981985758839,7975.125463887596,8754.437918193486,8757.158774699059,8162.251801874947,8819.056615586336,8701.318670379278
2340,7127.899796747848,7944.195297583313,8647.369018469444,9122.5,7510.199229962258,8839.686247730562,8608.312683288912
2341,8813.819365029716,8825.0,8673.203186269804,9062.235183141791,8789.5,8881.729265450682,8618.185715227422
2342,9082.0,8799.0,7927.0638440554085,8555.044998563386,8366.771494955454,8932.257006714128,8283.395088820384
2343,9185.0,8857.5,8625.920442815177,8726.937046194267,8595.570863637398,7922.036032774663,7909.0739976442355
2344,9153.5,8848.0,8662.972444917166,9157.00450447809,8479.413944771482,8966.540462985442,8823.389765626882
2345,8979.645964552581,8052.93853986397,6380.455489322405,7932.996734098604,6334.4327612993175,6304.530736598528,7917.93391450524
2346,8159.229136215806,8022.032741078426,8144.566990920228,9132.5,8433.785123125495,9236.5,8840.0
2347,9212.0,8944.0,8936.5,9021.460988455941,8835.5,9104.5,8914.5
2348,8398.398628558622,8306.491937296532,7711.802638067651,8938.118792358227,7771.7387578358575,8691.81363161618,8744.5
2349,8426.899136855498,7842.65035567679,9013.508600018411,9050.305053308244,7966.022477214128,8922.876301856337,8581.725594434214
2350,8748.756191160652,9264.0,9041.5,9229.5,8830.0,9123.0,8949.0
2351,7523.440283123982,8019.228203408298,8473.858633800783,9283.649817617621,8102.591635223222,9254.5,9002.5
2352,8105.930290624761,7483.36528200007,7200.821808251586,5689.276431726497,7704.207021235224,7314.384901547004,8068.003169065226
2353,7942.226285578521,6428.681680201449,6791.295567050987,8659.992840319832,7897.5221397512,8720.037723060828,8223.768694390383
2354,8781.14884303978,8029.90634713819,8342.809855331932,8880.9964735701,8321.137913563682,8888.377012581463,8722.393483872636
2355,7209.502595822116,6546.766665396259,4711.544320217899,8284.476643246795,6209.23833668363,8537.322221949908,7859.018286115042
2356,8544.81539307815,8183.147693231456,7066.832634556323,8654.355552758612,8176.203022508867,8267.702198424417,7659.332565152656
2357,3533.3262081648954,6855.378317882682,6408.1687280322985,8636.632937816363,7520.4979164888455,8747.518982154319,8606.380184293095
2358,5110.404190139079,8443.59523190144,8909.187865785536,9070.549294473054,8885.131211447057,8919.112225388952,8938.825601966912
2359,8767.50718951291,8487.666731843834,8664.595615590764,9215.755652803116,6770.410889076754,8978.421640118908,8629.903564442287
2360,9224.5,9093.5,8835.345639399886,7874.348588438693,8943.5,7125.4683811123605,8817.986124023393
2361,8129.2976832892655,8210.328286793134,8846.502406991507,8908.587953138649,8332.710480593007,8992.398892862391,8662.357780055887
2362,7775.39242864347,7020.715588236271,8317.58890671537,8689.753176126265,7984.92128067599,8141.718666365597,6896.533648714527
2363,7781.521672732379,8437.942855596097,6938.636806043431,7672.949341339798,6945.5279566989575,6849.582774752769,7747.802784094457
2364,7958.676891936544,8232.30947619341,8638.669723825391,6953.636230274831,7804.7216166302205,7515.922775118341,7707.156900431019
2365,8443.077245502887,8877.746846572956,8843.69534980833,8821.741908200293,8341.863151419653,8817.244675481319,8187.738494846251
2366,9156.011095650438,8429.743766163423,8530.965326080106,8669.971690276125,8240.190772836597,8646.375171600837,8749.870446987554
2367,6557.2111967006695,7650.793462340105,7846.980547469134,8684.636551759668,7378.449861168681,8449.46032256146,7941.457774311403
2368,9129.974252518985,8755.297962691191,9081.0,9121.219595034401,8878.398601403724,9241.732598925691,8908.213611524234
2369,8836.369692582919,8076.748831738893,8473.072575074086,8695.222528902766,7598.826180464965,8803.35442107052,8741.68204769657
2370,8146.650568094172,7244.121928660696,7526.660403030444,7757.520871699209,7220.060945213894,7109.293926627904,6783.267865911847
2371,7313.1083799945345,6276.092866737827,6609.3362928224,7633.069396044133,5925.277601838614,7042.886865228283,6560.714803615747
2372,7384.6867827841925,6452.603246718711,6135.122151432266,8762.444896256364,7352.85933497586,9076.368591927625,8611.863461581162
2373,7817.552322994301,7223.990109390592,7557.2294573659665,9290.5,7812.384472419733,9163.5,8836.981231516913
2374,6855.332154191884,8575.99466581145,8416.39051647492,9151.5,8636.599432267354,9204.5,8471.598567660529
2375,7605.081741617247,6368.790744816779,6111.36041953959,9111.5,8731.546678463987,9100.5,8973.5
2376,9148.5,8918.5,9000.0,9125.5,8162.635153225012,9186.5,8783.184638303734
2377,8478.183032736822,7287.663509215588,8832.03329723512,8897.547441539997,7149.013917162549,8570.65004704651,8612.008298040768
2378,7515.334306280903,8369.792760482342,9158.5,8920.691473286939,7238.872037902888,7688.66001593552,8565.518082751472
2379,7660.460911112996,6675.211662982157,7925.493925171779,7756.847368375603,6192.587839141801,7962.712998336888,7999.191782232568
2380,6275.729826703784,7245.771032956143,7852.606935669172,7206.561139134929,3634.3753665580953,6926.243789624534,6863.751289472291
2381,3041.6979164827435,5383.0473805205565,7483.041526569199,8334.770724123471,5555.231124330331,6767.160182792453,6693.806516707253
2382,8694.767372039874,8532.319901277227,8226.450753473371,8759.326156917443,8351.997477330158,8350.528422396865,8036.205783822981
2383,8343.079099291172,8462.595226850779,7784.102232499954,5763.558648555489,8125.450584080534,6249.912687149882,6271.24255197863
2384,8431.615290586002,8491.63067702125,8004.29311669783,8233.14458482133,7738.090114833715,8068.517627799706,7916.864053845096
2385,7560.622466728359,7743.722732259141,7188.198934359258,7555.29958783228,7147.181975422189,7519.504337452263,7498.869188733563
2386,8763.30722917935,8705.5,8157.557965506984,8178.105417195884,8234.336687241257,8252.6822796426,7698.314790748708
2387,9084.0,8672.5,8735.5,8910.97797028697,8627.5,8779.070261116976,8420.497676244586
2388,8816.51552730239,8690.0,8824.0,8923.0,8672.5,8567.654610591382,8322.05169000524
2389,8766.740659948906,8374.715235264726,8945.5,8621.534723343037,8618.0,8780.5,8416.0
2390,8871.0,8670.0,8788.0,9101.5,8651.127727322415,8937.5,8578.0
2391,8914.5,8627.5,8763.5,8879.5,8443.925026290986,8512.633383500777,8364.177100147372
2392,8934.5,8170.037866105245,7260.09431602017,8348.240652254015,7484.741252131477,8081.706700643694,8159.5007069465155
2393,7406.896331099473,5888.9556007784295,6904.315990525691,7552.58440466407,7965.577201891936,8221.078270486174,8573.034185297352
2394,8269.336797262404,7584.4026048805845,6429.628408925934,6919.298353922921,7614.989895114487,7942.393602985229,8564.099565129341
2395,4207.147080161525,6653.041847895837,5595.556752584737,8056.07023432243,7357.7389721010395,8077.705002863359,7462.107189929634
2396,6512.962159757022,6349.0880490728905,4793.717856168635,7275.359027820767,6205.747312708376,6571.758332611344,7113.842092903103
2397,6611.886878456676,7103.165464205811,7642.09477372869,8485.137943746297,7398.348419280243,7711.815408765604,7661.053897912325
2398,8427.731072064047,8053.048114127692,7515.548046230404,7595.672637769294,8356.408292495904,8690.0,8355.5
2399,6976.035730959598,8421.0,8546.5,8398.920640640055,7921.992735662743,7868.0673517243695,7961.561006162138
2400,7185.840492316649,8367.0,8349.807187997763,8191.258528961617,7501.3279566537985,8300.273624739633,7811.738847697439
2401,7244.262784030256,6625.6410253151735,7591.145842244576,7939.801740238976,6926.92035011443,7564.591637698674,7337.314613901278
2402,7376.626653840603,8002.193479807474,8214.49067779097,8410.322730396281,5911.114212077875,8283.85854916413,7805.160301395075
2403,8438.136030764315,8043.110204465589,7790.175205239759,7456.697326450437,4990.33841276651,7137.805338939337,7625.125925249329
2404,8435.579712421875,8126.429727549888,8081.399600692051,8217.077777641396,6473.902099566376,7567.308349911509,7221.672427428864
2405,8405.428747300215,8106.36768049805,8264.868548344704,8768.5,8140.426463976751,8125.377842317665,7235.63668295741
2406,8361.0,8178.5,7922.670602362861,8409.663841430624,8356.5,8495.766694957012,7818.963417181859
2407,7210.029583251101,8132.5,7645.443332165523,7470.45837350136,7579.631928483664,6980.212574270607,7315.889515899574
2408,5704.264293059736,6547.457785994991,5926.964295583644,7194.0131121381455,5302.015611410689,6153.867847832099,7558.288248713591
2409,6324.785369524224,5906.393309514832,7113.168862274362,7257.694454128465,7019.587578360812,7616.454729730646,7070.595350691913
2410,7480.912796409935,7713.09781217142,8336.5,8527.0,8142.0,7793.575389144678,7646.600232544468
2411,6520.1801194276495,5701.871467321103,7394.198798921869,8296.749983920994,7761.895024836072,7502.92705613087,8234.076863703265
2412,4838.864275660933,6466.336358421509,5540.302482334981,5839.828337377787,5481.8646421382555,4868.138176298267,5898.532757455019
2413,7596.779588854822,6396.849003317084,5808.650414272097,6596.712119313591,6640.192048806435,6502.035808449436,6857.64327862282
2414,7485.9085114197915,7686.519937806936,7790.954533852693,7901.772901868559,6839.188839378312,6880.20582945744,6850.569244754943
2415,6156.72231496029,5927.387462313908,6841.950640467467,7631.135244605139,6686.112076261234,7255.413504648765,7019.429003161137
2416,2878.0773560023626,4699.944960860223,4518.458368835352,6504.945432724187,4859.128380017272,6828.213628005341,6706.869383256833
2417,4560.615597122909,1982.71238643152,2022.3205376357419,5309.868007957229,3106.8404896737447,6141.976882981289,6005.650461427302
2418,5036.471097084719,5966.683850084271,6052.213557764792,8127.370984277396,7061.982275226737,7885.962379182746,7503.309603639198
2419,7571.737023813512,7710.5,8013.0,7990.62144192224,5735.422663336508,7504.040507512136,7358.810145798368
2420,6500.035243417031,6299.2268315689935,6610.107302369642,7492.669742976261,6617.413248276277,7395.844304591466,7091.783943381765
2421,3070.1764462055253,5099.2330588079685,5206.901936549648,7645.015255067905,6145.67017915062,7511.7914205591505,6991.768839045991
2422,5488.118675160832,6926.379855296299,6995.189217985121,7685.654195523225,4506.914563729166,7515.127912015042,7486.2900515364545
2423,7733.5,7138.838808712709,7025.3525981455,7843.0,7233.42803701133,7596.023084669721,7404.419068284123
